step,timeperf/rollout,ppo_actor/correct_n_seqs,ppo_actor/update/approx_kl/avg,ppo_actor/update/importance_weight/max,timeperf/recompute_logp,ppo_actor/correct_seq_len/avg,ppo_actor/update/approx_kl/max,ppo_actor/update/importance_weight/min,teacher_answer_n_seqs,ppo_actor/correct_seq_len/max,ppo_actor/update/approx_kl/min,ppo_actor/update/lr,teacher_answer_logp/avg,ppo_actor/correct_seq_len/min,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/n_tokens,teacher_answer_logp/min,ppo_actor/eps_clip,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/n_valid_tokens,teacher_answer_logp/max,ppo_actor/final_reward/avg,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/new_logp/avg,teacher_answer_reward/avg,ppo_actor/final_reward/max,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/new_logp/max,teacher_answer_reward/min,ppo_actor/final_reward/min,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/new_logp/min,teacher_answer_reward/max,ppo_actor/incorrect_n_seqs,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/old_logp/avg,teacher_answer_len/avg,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/clip_ratio/avg,ppo_actor/update/old_logp/max,teacher_answer_len/min,ppo_actor/incorrect_seq_len/max,ppo_actor/update/clip_ratio/max,ppo_actor/update/old_logp/min,teacher_answer_len/max,ppo_actor/incorrect_seq_len/min,ppo_actor/update/clip_ratio/min,ppo_actor/update/rs_filtered_fraction,teacher_context_len/avg,ppo_actor/kl_rewards/avg,ppo_actor/update/clipped_tokens,ppo_actor/update/unclipped_behave_tokens,teacher_context_len/min,ppo_actor/kl_rewards/max,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/update_successful,teacher_context_len/max,ppo_actor/kl_rewards/min,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/version_stats/n_valid_generated_tokens,teacher_added_prefix_len/avg,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/version_stats/n_valid_tokens,teacher_added_prefix_len/min,ppo_actor/n_seqs,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/version_stats/sample_staleness_proximal_avg,teacher_added_prefix_len/max,ppo_actor/n_tokens,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/version_stats/sample_staleness_proximal_max,teacher_format_found/avg,ppo_actor/n_valid_tokens,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/version_stats/sample_staleness_proximal_min,teacher_format_found/min,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/version_stats/sample_staleness_theta_avg,teacher_format_found/max,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/sample_staleness_theta_max,teacher_optimized_len/avg,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/sample_staleness_theta_min,teacher_optimized_len/min,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/v_proximal,teacher_optimized_len/max,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/v_theta,timeperf/rollout_postprocess,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/vocab_max_logits/avg,timeperf/compute_advantage,ppo_actor/rs_upper,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/vocab_max_logits/max,timeperf/train_step,ppo_actor/seq_len/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/vocab_max_logits/min,timeperf/update_weights,ppo_actor/seq_len/max,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/vocab_min_logits/avg,timeperf/save,ppo_actor/seq_len/min,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/vocab_min_logits/max,timeperf/checkpoint_for_recover,ppo_actor/task_reward/avg,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/vocab_min_logits/min,timeperf/eval,ppo_actor/task_reward/max,ppo_actor/update/entropy/avg,ppo_actor/use_dual_clip,timeperf/clear_batches,ppo_actor/task_reward/min,ppo_actor/update/entropy/max,rollout/accepted,ppo_actor/advantages/avg,ppo_actor/update/actor_loss/avg,ppo_actor/update/entropy/min,rollout/reward,ppo_actor/advantages/max,ppo_actor/update/actor_loss/max,ppo_actor/update/grad_norm,eval-rollout/reward,ppo_actor/advantages/min,ppo_actor/update/actor_loss/min,ppo_actor/update/importance_weight/avg
138,0.0016529,123.0,0.0,1.0,0.45988,308.92,0.0,1.0,256.0,561.0,0.0,3e-06,-2.0689,183.0,-0.0020241,103130.0,-12.605,0.25,1.1975,56530.0,0.0,-9.5872e-06,-1.0383,-0.18644,-1.4651,1.5385,0.99929,0.0,-11.731,-2.465,3.3119,-4.3256,0.97395,133.0,0.35406,-0.18441,25.688,489.71,0.0,0.0,2.0,802.0,0.0,-4.0726,666.0,223.0,0.0,0.0,397.2,0.0,0.0,56530.0,176.0,-0.0,0.0020241,1.0,802.0,-0.0,1.0383,14068.0,1.125,0.0,-1.1975,56530.0,0.0,256.0,0.0013183,1.0,4.0,188030.0,1.1143,1.0,0.71875,56530.0,-8.9509e-08,1.0,0.0,0.0625,0.0013404,2.0,1.0,1.0,0.71701,2.0,220.82,0.0,0.0,2.0,50.0,182.02,56530.0,136.0,384.0,418.0,-0.18644,137.0,0.64908,128.0,0.0,26.099,0.14616,5.0,-4.3256,44.5,3.06,402.84,0.0,6.5312,0.089237,802.0,0.0,-16.615,0.00040199,183.0,0.0,-7.3125,0.0001124,-1.4651,0.0,-38.75,4.1643e-05,0.97395,0.21651,0.0,0.0042673,-11.731,2.4348,1.0,1.0797e-08,2.561e-06,1.0447e-15,0.0,2.4772,5.7107,0.7399,,-3.9536,-3.6401,1.0
139,0.0015666,107.0,0.0,1.0,0.46292,310.89,0.0,1.0,256.0,574.0,0.0,3e-06,-2.1392,199.0,-0.0014754,100940.0,-12.083,0.25,0.8431,55820.0,0.0,6.4078e-05,-1.0138,-0.19798,-1.5027,2.1666,0.99978,0.0,-11.144,-2.1416,2.3236,-4.7138,0.96875,149.0,0.36284,-0.1965,5.1875,454.21,0.0,0.0,2.0,592.0,0.0,-4.5477,23.0,245.0,0.0,0.0,384.36,0.0,0.0,55820.0,195.0,0.0,0.0014754,1.0,592.0,-0.0,1.0138,13891.0,1.0,0.0,-0.8431,55820.0,0.0,256.0,0.0012574,1.0,4.0,151550.0,0.48046,1.0,0.75,55820.0,-8.7399e-08,1.0,0.0,0.046875,0.0012737,2.0,1.0,1.0,0.51388,2.0,218.05,0.0,0.0,2.0,60.0,176.26,55820.0,137.0,384.0,399.0,-0.19798,138.0,0.64629,129.0,0.0,26.027,0.12438,5.0,-4.7138,44.5,3.0608,394.3,0.0,6.5312,0.083294,592.0,0.0,-16.491,0.00035869,199.0,0.0,-7.375,8.1172e-05,-1.5027,0.0,-39.5,4.0401e-05,0.96875,0.22546,0.0,0.0041736,-11.144,2.4449,1.0,1.3668e-09,0.00028141,8.5239e-15,0.0,3.9262,5.7262,0.7085,,-3.9705,-4.789,1.0
140,0.0018827,88.0,0.0,1.0,0.48325,307.57,0.0,1.0,256.0,476.0,0.0,3e-06,-2.3688,209.0,-0.0015253,111890.0,-10.972,0.25,0.86295,63087.0,0.0,-0.00017966,-1.1477,-0.21356,-1.8878,2.0417,0.99984,0.0,-10.094,-2.362,2.3702,-4.5965,0.96771,168.0,0.31737,-0.21204,34.781,504.93,0.0,0.0,2.0,838.0,0.0,-4.4594,673.0,212.0,0.0,0.0,432.31,0.0,0.0,63087.0,205.0,0.0,0.0015253,1.0,838.0,-0.0,1.1477,15708.0,1.5625,0.0,-0.86295,63087.0,0.0,256.0,0.0013632,1.0,4.0,194180.0,0.5072,1.0,0.60938,63087.0,-8.6613e-08,1.0,0.0,0.0625,0.0013728,2.0,1.0,1.0,0.6586,2.0,246.43,0.0,0.0,2.0,62.0,190.65,63087.0,138.0,384.0,454.0,-0.21356,139.0,0.66231,129.0,0.0,25.944,0.1376,5.0,-4.5965,45.25,4.1218,437.09,0.0,6.5312,0.083014,838.0,0.0,-16.67,0.00037789,209.0,0.0,-7.375,6.3206e-05,-1.8878,0.0,-38.75,3.4272e-05,0.96771,0.24597,0.0,0.0040235,-10.094,2.5391,1.0,2.4187e-10,3.695e-05,3.547e-15,0.0,3.1142,4.1658,0.73805,,-3.3831,-4.5637,1.0
141,0.001749,103.0,0.0,1.0,0.48534,328.26,0.0,1.0,256.0,565.0,0.0,3e-06,-2.2383,196.0,-0.0017458,111730.0,-10.0,0.25,0.90833,65240.0,0.0,-0.00020974,-1.1004,-0.20511,-1.7929,2.2419,0.99956,0.0,-9.1391,-2.4098,2.4802,-5.3416,0.96852,153.0,0.33275,-0.20337,23.438,509.27,0.0,0.0,2.0,828.0,0.0,-5.084,630.0,185.0,0.0,0.0,432.53,0.0,0.0,65240.0,179.0,0.0,0.0017458,1.0,828.0,0.0,1.1004,16246.0,1.6875,0.0,-0.90833,65240.0,0.0,256.0,0.0013043,1.0,4.0,188420.0,0.57185,1.0,0.57812,65240.0,-8.6904e-08,1.0,0.0,0.046875,0.0013188,2.0,1.0,1.0,0.60539,2.0,254.84,0.0,0.0,2.0,53.0,181.6,65240.0,139.0,384.0,444.0,-0.20511,140.0,0.67995,131.0,0.0,26.299,0.14295,5.0,-5.3416,45.0,3.2901,436.45,0.0,6.5312,0.08618,828.0,0.0,-16.727,0.00030056,185.0,0.0,-7.125,6.3275e-05,-1.7929,0.0,-39.25,3.322e-05,0.96852,0.23396,0.0,0.0038663,-9.1391,2.7606,1.0,5.6133e-09,-0.0001665,4.4632e-15,0.0,3.3989,4.8598,0.68072,,-3.4088,-4.8194,1.0
142,0.0014056,122.0,0.0,1.0,0.45773,297.06,0.0,1.0,256.0,643.0,0.0,3e-06,-1.7583,199.0,-0.0012944,102050.0,-13.854,0.25,1.0273,57210.0,0.0,-9.7481e-05,-1.7931,-0.2024,-1.2262,1.7111,1.0001,0.0,-12.956,-2.3437,2.7936,-4.689,0.97292,134.0,0.16645,-0.2011,41.125,491.13,0.0,0.0,2.0,662.0,0.0,-4.8242,562.0,200.0,0.0,0.0,394.98,0.0,0.0,57210.0,195.0,0.0,0.0012944,1.0,662.0,-0.0,1.7931,14238.0,1.4062,0.0,-1.0273,57210.0,0.0,256.0,0.0014261,1.0,4.0,164990.0,0.9595,1.0,0.64844,57210.0,-8.3819e-08,1.0,0.0,0.039062,0.0014543,2.0,1.0,1.0,1.6075,2.0,223.48,0.0,0.0,2.0,52.0,175.17,57210.0,140.0,384.0,291.0,-0.2024,141.0,0.65982,132.0,0.0,25.989,0.12734,5.0,-4.689,45.25,3.0545,398.64,0.0,6.5312,0.083689,662.0,0.0,-16.519,0.00035961,199.0,0.0,-7.3438,7.979e-05,-1.2262,0.0,-39.0,4.1031e-05,0.97292,0.23236,0.0,0.0036362,-12.956,2.4346,1.0,-2.5605e-08,-0.00011825,5.3048e-16,0.0,2.4646,4.4796,0.75664,,-3.2507,-3.7759,1.0
143,0.0018922,100.0,0.0,1.0,0.4964,306.27,0.0,1.0,256.0,753.0,0.0,3e-06,-2.0735,222.0,-0.0014916,119100.0,-12.823,0.25,0.91711,65776.0,0.0,1.1508e-05,-1.235,-0.19352,-1.6174,1.5136,0.99997,0.0,-11.971,-2.4678,2.5021,-4.8556,0.95781,156.0,0.29084,-0.19203,7.0938,567.17,0.0,0.0,2.0,846.0,0.0,-4.6861,82.0,248.0,0.0,0.0,461.03,0.0,0.0,65776.0,214.0,0.0,0.0014916,1.0,846.0,-0.0,1.235,16380.0,1.6406,0.0,-0.91711,65776.0,0.0,256.0,0.0014644,1.0,4.0,209920.0,0.58494,1.0,0.58984,65776.0,-8.7195e-08,1.0,0.0,0.058594,0.0014861,2.0,1.0,1.0,0.7626,2.0,256.94,0.0,0.0,2.0,61.0,208.32,65776.0,141.0,384.0,479.0,-0.19352,142.0,0.67704,130.0,0.0,26.11,0.14757,5.0,-4.8556,44.25,3.54,465.25,0.0,6.5,0.086467,846.0,0.0,-16.492,0.00032128,222.0,0.0,-7.3125,0.00012172,-1.6174,0.0,-38.5,4.0271e-05,0.95781,0.22281,0.0,0.0041943,-11.971,2.4352,1.0,-3.7117e-09,0.00045023,5.6776e-17,0.0,2.2777,6.4451,0.67829,,-3.7311,-4.9915,1.0
144,0.0018797,118.0,0.0,1.0,0.45805,282.15,0.0,1.0,256.0,473.0,0.0,3e-06,-2.1864,190.0,-0.0014887,103600.0,-11.111,0.25,0.93038,56901.0,0.0,0.00016112,-1.844,-0.19942,-1.6577,2.4422,1.0001,0.0,-10.151,-2.3443,2.5355,-4.5795,0.97135,138.0,0.15819,-0.19793,5.3125,509.49,0.0,0.0,2.0,898.0,0.0,-4.6191,18.0,200.0,0.0,0.0,399.77,0.0,0.0,56901.0,185.0,0.0,0.0014887,1.0,898.0,-0.0,1.844,14161.0,1.4219,0.0,-0.93038,56901.0,0.0,256.0,0.0015644,1.0,4.0,203140.0,1.0022,1.0,0.64453,56901.0,-8.9407e-08,1.0,0.0,0.0625,0.0015925,2.0,1.0,1.0,1.7001,2.0,222.27,0.0,0.0,2.0,55.0,182.43,56901.0,142.0,384.0,514.0,-0.19942,143.0,0.64477,134.0,0.0,26.016,0.14125,5.0,-4.5795,47.5,3.0591,404.7,0.0,6.5,0.086583,898.0,0.0,-16.522,0.00034973,190.0,0.0,-7.2188,0.0001073,-1.6577,0.0,-39.5,4.5248e-05,0.97135,0.22912,0.0,0.0040417,-10.151,2.9567,1.0,-1.1263e-08,0.00012796,6.0995e-16,0.0,3.3037,4.4889,0.77192,,-3.3396,-4.8881,1.0
145,0.0017321,101.0,0.0,1.0,0.49263,309.15,0.0,1.0,256.0,656.0,0.0,3e-06,-2.223,209.0,-0.001632,117610.0,-13.553,0.25,0.85643,63268.0,0.0,-4.1197e-05,-2.1554,-0.22707,-1.7424,1.689,1.0,0.0,-12.706,-2.4638,2.3547,-4.7688,0.96823,155.0,0.11586,-0.22544,14.75,557.34,0.0,0.0,2.0,1009.0,0.0,-4.4992,185.0,202.0,0.0,0.0,454.86,0.0,0.0,63268.0,199.0,0.0,0.001632,1.0,1009.0,0.0,2.1554,15753.0,1.5625,0.0,-0.85643,63268.0,0.0,256.0,0.0016349,1.0,4.0,241410.0,1.2712,1.0,0.60938,63268.0,-8.8243e-08,1.0,0.0,0.046875,0.0016737,2.0,1.0,1.0,2.3228,2.0,247.14,0.0,0.0,2.0,55.0,212.28,63268.0,143.0,384.0,668.0,-0.22707,144.0,0.68631,135.0,0.0,25.762,0.15272,5.0,-4.7688,45.5,3.5441,459.42,0.0,6.5,0.085215,1009.0,0.0,-16.183,0.00031384,202.0,0.0,-7.0938,0.00010739,-1.7424,0.0,-39.5,3.3801e-05,0.96823,0.26375,0.0,0.004104,-12.706,3.0243,1.0,-1.1576e-08,0.00035045,3.8079e-15,0.0,2.5087,6.0031,0.77242,,-3.6022,-4.1153,1.0
146,0.00179,104.0,0.0,1.0,0.48532,339.23,0.0,1.0,256.0,675.0,0.0,3e-06,-1.9728,194.0,-0.0015895,112600.0,-14.502,0.25,0.80454,65451.0,0.0,-2.2929e-05,-0.96446,-0.21101,-1.4692,1.3364,1.0,0.0,-13.699,-2.3832,2.2357,-4.6799,0.96979,152.0,0.38119,-0.20942,3.625,508.66,0.0,0.0,2.0,858.0,0.0,-4.5532,10.0,249.0,0.0,0.0,435.23,0.0,0.0,65451.0,190.0,0.0,0.0015895,1.0,858.0,-0.0,0.96446,16299.0,1.4531,0.0,-0.80454,65451.0,0.0,256.0,0.0016165,1.0,4.0,196220.0,0.43113,1.0,0.63672,65451.0,-8.9116e-08,1.0,0.0,0.035156,0.0016306,2.0,1.0,1.0,0.4651,2.0,255.67,0.0,0.0,2.0,58.0,184.16,65451.0,144.0,384.0,474.0,-0.21101,145.0,0.64387,136.0,0.0,26.137,0.15033,5.0,-4.6799,47.0,3.3336,439.83,0.0,6.5312,0.081934,858.0,0.0,-16.809,0.00035663,194.0,0.0,-7.3125,0.00011077,-1.4692,0.0,-39.75,4.3516e-05,0.96979,0.24172,0.0,0.0036427,-13.699,2.3317,1.0,5.5952e-09,5.1501e-05,3.4987e-16,0.0,2.0393,7.7022,0.70535,,-3.5996,-3.4637,1.0
147,0.0016158,86.0,0.0,1.0,0.47636,305.22,0.0,1.0,256.0,490.0,0.0,3e-06,-2.9508,219.0,-0.001883,107710.0,-15.285,0.25,0.91376,62993.0,0.0,-5.792e-05,-1.5726,-0.18669,-2.493,2.2786,0.9995,0.0,-14.355,-2.1378,2.4937,-4.8516,0.96146,170.0,0.20751,-0.18481,5.6562,479.18,0.0,0.0,2.0,616.0,0.0,-4.6797,38.0,227.0,0.0,0.0,415.91,0.0,0.0,62993.0,213.0,0.0,0.001883,1.0,616.0,0.0,1.5726,15684.0,1.6562,0.0,-0.91376,62993.0,0.0,256.0,0.0013858,1.0,4.0,156930.0,0.78007,1.0,0.58594,62993.0,-8.7777e-08,1.0,0.0,0.0625,0.0014461,2.0,1.0,1.0,1.2365,2.0,246.07,0.0,0.0,2.0,70.0,174.68,62993.0,145.0,384.0,232.0,-0.18669,146.0,0.65246,133.0,0.0,26.396,0.12897,5.0,-4.8516,45.25,3.183,420.74,0.0,6.5,0.083547,616.0,0.0,-16.72,0.00034079,219.0,0.0,-7.3125,0.00012176,-2.493,0.0,-39.5,4.649e-05,0.96146,0.21615,0.0,0.0041855,-14.355,2.5534,1.0,-7.2669e-09,-0.00013999,3.1878e-15,0.0,3.2136,3.7373,0.69414,,-2.9548,-5.0865,1.0
148,0.0019627,121.0,0.0,1.0,0.4714,327.88,0.0,1.0,256.0,533.0,0.0,3e-06,-1.81,219.0,-0.0020514,105470.0,-12.501,0.25,1.3195,58545.0,0.0,-0.00024229,-1.8801,-0.19696,-1.2221,1.7054,0.99964,0.0,-11.563,-2.1389,3.7414,-4.598,0.96354,135.0,0.15258,-0.19491,10.406,487.35,0.0,0.0,2.0,771.0,0.0,-4.7257,169.0,240.0,0.0,0.0,406.32,0.0,0.0,58545.0,216.0,-0.0,0.0020514,1.0,771.0,-0.0,1.8801,14572.0,1.1719,0.0,-1.3195,58545.0,0.0,256.0,0.0016866,1.0,4.0,178560.0,1.4219,1.0,0.70703,58545.0,-8.9407e-08,1.0,0.0,0.050781,0.0017087,2.0,1.0,1.0,1.7673,2.0,228.69,0.0,0.0,2.0,70.0,183.29,58545.0,146.0,384.0,494.0,-0.19696,147.0,0.64395,139.0,0.0,26.199,0.13642,5.0,-4.598,44.5,3.1712,411.98,0.0,6.5312,0.084605,771.0,0.0,-16.616,0.00031461,219.0,0.0,-7.3125,0.00010529,-1.2221,0.0,-39.75,3.5794e-05,0.96354,0.22462,0.0,0.0040323,-11.563,2.9938,1.0,1.0425e-09,7.5917e-06,2.8481e-16,0.0,2.8532,6.5807,0.81561,,-3.2457,-5.5704,1.0
149,0.0019435,101.0,0.0,1.0,0.4757,298.76,0.0,1.0,256.0,532.0,0.0,3e-06,-2.2004,201.0,-0.0019894,110970.0,-29.538,0.25,0.86475,64869.0,0.0,-5.0266e-05,-1.1832,-0.19647,-1.7815,2.4154,0.99947,0.0,-28.684,-2.4139,2.3744,-4.9724,0.96823,155.0,0.30631,-0.19448,6.3438,521.23,0.0,0.0,1.0,796.0,0.0,-4.8786,37.0,253.0,0.0,0.0,428.52,0.0,0.0,64869.0,196.0,0.0,0.0019894,1.0,796.0,-0.0,1.1832,16153.0,1.7969,0.0,-0.86475,64869.0,0.0,256.0,0.0014601,1.0,4.0,182780.0,0.50966,1.0,0.55078,64869.0,-8.9407e-08,1.0,0.0,0.0625,0.0014876,2.0,1.0,1.0,0.69993,2.0,253.39,0.0,0.0,2.0,61.0,180.07,64869.0,147.0,384.0,412.0,-0.19647,148.0,0.6741,140.0,0.0,26.269,0.14189,5.0,-4.9724,44.75,3.2909,433.46,0.0,6.5312,0.084979,796.0,0.0,-16.758,0.00035564,201.0,0.0,-7.3125,0.00011121,-1.7815,0.0,-38.75,4.1362e-05,0.96823,0.22675,0.0,0.0040994,-28.684,2.608,1.0,-1.8818e-09,-0.00033562,1.463e-15,0.0,3.3892,4.9295,0.67371,,-3.3334,-3.9999,1.0
150,0.0016601,108.0,0.0,1.0,0.49135,337.78,0.0,1.0,256.0,1263.0,0.0,3e-06,-2.3444,216.0,-0.0018104,119210.0,-11.25,0.25,0.95592,64060.0,0.0,-7.9903e-05,-0.99993,-0.20211,-1.8497,2.0502,0.99997,0.0,-10.324,-2.2364,2.6011,-4.6856,0.96823,148.0,0.36791,-0.2003,17.906,559.0,0.0,0.0,2.0,1317.0,0.0,-4.4834,387.0,227.0,0.0,0.0,461.67,0.0,0.0,64060.0,212.0,0.0,0.0018104,1.0,1317.0,0.0,0.99993,15951.0,1.5,0.0,-0.95592,64060.0,0.0,256.0,0.001785,1.0,4.0,279810.0,0.64514,1.0,0.625,64060.0,-8.7413e-08,1.0,0.0,0.054688,0.0018223,2.0,1.0,1.0,0.49993,2.0,250.23,0.0,0.0,2.0,61.0,215.44,64060.0,148.0,384.0,938.0,-0.20211,149.0,0.7181,134.0,0.0,26.168,0.17515,5.0,-4.6856,44.5,3.5201,465.67,0.0,6.5312,0.093867,1317.0,0.0,-16.613,3.6353,216.0,0.0,-7.2812,0.00014177,-1.8497,0.0,-39.0,1.6275,0.96823,0.23332,0.0,0.0047984,-10.324,2.4381,1.0,7.6222e-09,-0.00022497,9.3865e-15,0.0,3.0112,4.8172,0.74283,0.0,-3.1919,-4.2235,1.0
151,0.0023927,96.0,0.0,1.0,0.48503,318.49,0.0,1.0,256.0,597.0,0.0,3e-06,-2.1495,203.0,-0.0018867,114070.0,-23.169,0.25,0.91746,65840.0,0.0,-4.9728e-05,-1.1616,-0.20568,-1.6976,1.9095,0.9997,0.0,-22.265,-2.4583,2.5029,-4.6439,0.96458,160.0,0.31299,-0.2038,29.062,521.85,0.0,0.0,1.0,755.0,0.0,-4.8474,742.0,227.0,0.0,0.0,440.69,0.0,0.0,65840.0,198.0,0.0,0.0018867,1.0,755.0,-0.0,1.1616,16396.0,1.6562,0.0,-0.91746,65840.0,0.0,256.0,0.001591,1.0,4.0,191620.0,0.58546,1.0,0.58594,65840.0,-8.7704e-08,1.0,0.0,0.0625,0.0016183,2.0,1.0,1.0,0.67464,2.0,257.19,0.0,0.0,2.0,68.0,188.4,65840.0,149.0,384.0,371.0,-0.20568,150.0,0.70394,129.0,0.0,26.191,0.14032,5.0,-4.6439,44.75,3.3857,445.59,0.0,6.5312,0.25383,755.0,0.0,-16.684,0.00038401,203.0,0.0,-7.0,0.00012527,-1.6976,0.0,-39.25,4.609e-05,0.96458,0.2358,0.0,0.0036783,-22.265,2.852,1.0,-2.2249e-08,0.00020979,7.0265e-16,0.0,2.7885,5.627,0.67906,,-3.5267,-3.4671,1.0
152,0.0016158,138.0,0.0,1.0,0.4627,291.11,0.0,1.0,256.0,549.0,0.0,3e-06,-1.763,209.0,-0.0016102,104220.0,-13.864,0.25,1.2033,58477.0,0.0,-6.5287e-05,-1.2195,-0.18793,-1.2218,2.1855,0.99993,0.0,-12.929,-2.3468,3.331,-4.9684,0.96875,118.0,0.29537,-0.18632,33.125,542.78,0.0,0.0,2.0,731.0,0.0,-4.9482,731.0,285.0,0.0,0.0,402.99,0.0,0.0,58477.0,206.0,0.0,0.0016102,1.0,731.0,-0.0,1.2195,14555.0,1.3594,0.0,-1.2033,58477.0,0.0,256.0,0.0015434,1.0,4.0,185980.0,1.1277,1.0,0.66016,58477.0,-9.012e-08,1.0,0.0,0.0625,0.0015585,2.0,1.0,1.0,0.74363,2.0,228.43,0.0,0.0,2.0,60.0,178.69,58477.0,150.0,384.0,347.0,-0.18793,151.0,0.66744,130.0,0.0,25.963,0.13343,5.0,-4.9684,44.0,3.1036,407.11,0.0,6.5312,0.082781,731.0,0.0,-16.412,0.00036446,209.0,0.0,-7.3438,0.00010652,-1.2218,0.0,-39.25,3.363e-05,0.96875,0.21742,0.0,0.0037061,-12.929,2.3808,1.0,-4.175e-09,2.1994e-05,1.569e-15,0.0,3.699,4.9855,0.68699,,-3.8851,-5.7736,1.0
153,0.0017023,94.0,0.0,1.0,0.49636,319.06,0.0,1.0,256.0,674.0,0.0,3e-06,-2.702,185.0,-0.0019185,119330.0,-15.73,0.25,1.2019,61123.0,0.0,-5.0345e-05,-1.6991,-0.18615,-2.1936,1.705,0.99968,0.0,-15.93,-2.4728,3.3266,-4.9488,0.97083,162.0,0.18284,-0.18423,9.1562,551.49,0.0,0.0,1.0,1072.0,0.0,-4.7167,136.0,242.0,0.0,0.0,461.61,0.0,0.0,61123.0,182.0,0.0,0.0019185,1.0,1072.0,-0.0,1.6991,15217.0,1.4688,0.0,-1.2019,61123.0,0.0,256.0,0.0016007,1.0,4.0,255740.0,1.1246,1.0,0.63281,61123.0,-8.6118e-08,1.0,0.0,0.058594,0.0016807,2.0,1.0,1.0,1.4435,2.0,238.76,0.0,0.0,2.0,56.0,227.39,61123.0,151.0,384.0,709.0,-0.18615,152.0,0.65553,129.0,0.0,26.273,0.15696,5.0,-4.9488,45.0,3.515,466.15,0.0,6.5312,0.10403,1072.0,0.0,-16.532,0.00029483,185.0,0.0,-7.3125,6.7411e-05,-2.1936,0.0,-39.0,3.2158e-05,0.97083,0.21331,0.0,0.0037863,-15.93,2.6325,1.0,1.9971e-09,0.00010955,2.2868e-15,0.0,2.4254,4.9536,0.7097,,-3.4509,-3.2413,1.0
154,0.0016359,120.0,0.0,1.0,0.48001,299.96,0.0,1.0,256.0,535.0,0.0,3e-06,-2.2901,202.0,-0.0014281,97584.0,-16.721,0.25,0.91139,53097.0,0.0,-0.00012282,-1.044,-0.19044,-1.6364,2.2358,0.99986,0.0,-15.797,-2.4748,2.4878,-4.6364,0.97083,136.0,0.35203,-0.18901,7.0625,452.86,0.0,0.0,2.0,668.0,0.0,-4.599,93.0,234.0,0.0,0.0,375.13,0.0,0.0,53097.0,199.0,0.0,0.0014281,1.0,668.0,-0.0,1.044,13210.0,0.95312,0.0,-0.91139,53097.0,0.0,256.0,0.0012852,1.0,4.0,163070.0,0.57639,1.0,0.76172,53097.0,-8.9407e-08,1.0,0.0,0.039062,0.0013039,2.0,1.0,1.0,0.54501,2.0,207.41,0.0,0.0,2.0,56.0,173.78,53097.0,152.0,384.0,324.0,-0.19044,153.0,0.62813,133.0,0.0,25.996,0.12804,5.0,-4.6364,46.0,3.0014,381.19,0.0,6.5312,0.084562,668.0,0.0,-16.533,0.00033468,202.0,0.0,-7.3125,7.3581e-05,-1.6364,0.0,-39.0,3.8758e-05,0.97083,0.22163,0.0,0.0036189,-15.797,2.5962,1.0,1.7243e-08,0.00015822,2.708e-16,0.0,3.4977,5.2394,0.75763,,-3.7193,-4.9733,1.0
